Fecha,Anio,Mes,Linea,Afluencia
21/07/2014,2014,7,Linea 4,64123
23/07/2014,2014,7,Linea 4,61484
24/07/2014,2014,7,Linea 4,65179
25/07/2014,2014,7,Linea 4,65092
26/07/2014,2014,7,Linea 4,64417
28/07/2014,2014,7,Linea 4,62355
07/08/2014,2014,8,Linea 4,56067
16/08/2014,2014,8,Linea 4,59801
17/08/2014,2014,8,Linea 4,28474
19/08/2014,2014,8,Linea 4,60323
20/08/2014,2014,8,Linea 4,59371
24/08/2014,2014,8,Linea 4,25539
26/08/2014,2014,8,Linea 4,60880
27/08/2014,2014,8,Linea 4,64488
28/08/2014,2014,8,Linea 4,62028
04/09/2014,2014,9,Linea 4,65437
06/09/2014,2014,9,Linea 4,68054
08/09/2014,2014,9,Linea 4,62973
10/09/2014,2014,9,Linea 4,64136
11/09/2014,2014,9,Linea 4,64671
12/09/2014,2014,9,Linea 4,69881
16/09/2014,2014,9,Linea 4,17388
17/09/2014,2014,9,Linea 4,61380
19/09/2014,2014,9,Linea 4,63029
20/09/2014,2014,9,Linea 4,66074
22/09/2014,2014,9,Linea 4,61733
24/09/2014,2014,9,Linea 4,63012
25/09/2014,2014,9,Linea 4,64191
26/09/2014,2014,9,Linea 4,65708
28/09/2014,2014,9,Linea 4,28464
01/10/2014,2014,10,Linea 4,65461
06/10/2014,2014,10,Linea 4,62559
08/10/2014,2014,10,Linea 4,63320
09/10/2014,2014,10,Linea 4,63265
12/10/2014,2014,10,Linea 4,28094
13/10/2014,2014,10,Linea 4,60683
15/10/2014,2014,10,Linea 4,64096
19/10/2014,2014,10,Linea 4,24830
20/10/2014,2014,10,Linea 4,61957
21/10/2014,2014,10,Linea 4,64557
29/10/2014,2014,10,Linea 4,66866
01/11/2014,2014,11,Linea 4,65019
04/11/2014,2014,11,Linea 4,63189
06/11/2014,2014,11,Linea 4,64529
09/11/2014,2014,11,Linea 4,29837
10/11/2014,2014,11,Linea 4,64217
14/11/2014,2014,11,Linea 4,71033
18/11/2014,2014,11,Linea 4,64657
23/11/2014,2014,11,Linea 4,38741
26/11/2014,2014,11,Linea 4,69997
07/12/2014,2014,12,Linea 4,37914
09/12/2014,2014,12,Linea 4,64559
10/12/2014,2014,12,Linea 4,68847
11/12/2014,2014,12,Linea 4,69926
12/12/2014,2014,12,Linea 4,73241
18/12/2014,2014,12,Linea 4,70285
20/12/2014,2014,12,Linea 4,69745
26/12/2014,2014,12,Linea 4,62837
27/12/2014,2014,12,Linea 4,63593
29/12/2014,2014,12,Linea 4,65952
30/12/2014,2014,12,Linea 4,61299
02/01/2015,2015,1,Linea 4,62750
03/01/2015,2015,1,Linea 4,66093
05/01/2015,2015,1,Linea 4,64990
12/01/2015,2015,1,Linea 4,61192
23/01/2015,2015,1,Linea 4,67591
26/01/2015,2015,1,Linea 4,44556
31/01/2015,2015,1,Linea 4,64240
01/02/2015,2015,2,Linea 4,31602
03/02/2015,2015,2,Linea 4,60604
04/02/2015,2015,2,Linea 4,62676
05/02/2015,2015,2,Linea 4,63388
06/02/2015,2015,2,Linea 4,68177
09/02/2015,2015,2,Linea 4,60520
15/02/2015,2015,2,Linea 4,29663
16/02/2015,2015,2,Linea 4,60610
23/02/2015,2015,2,Linea 4,61431
28/02/2015,2015,2,Linea 4,69722
02/03/2015,2015,3,Linea 4,67083
08/03/2015,2015,3,Linea 4,28064
14/03/2015,2015,3,Linea 4,61740
16/03/2015,2015,3,Linea 4,46443
18/03/2015,2015,3,Linea 4,63487
19/03/2015,2015,3,Linea 4,62199
20/03/2015,2015,3,Linea 4,67834
21/03/2015,2015,3,Linea 4,64073
26/03/2015,2015,3,Linea 4,62071
27/03/2015,2015,3,Linea 4,68964
28/03/2015,2015,3,Linea 4,58717
01/04/2015,2015,4,Linea 4,65571
02/04/2015,2015,4,Linea 4,49717
13/04/2015,2015,4,Linea 4,60462
15/04/2015,2015,4,Linea 4,66314
20/04/2015,2015,4,Linea 4,63283
23/04/2015,2015,4,Linea 4,63768
27/04/2015,2015,4,Linea 4,64852
28/04/2015,2015,4,Linea 4,66046
29/04/2015,2015,4,Linea 4,66236
01/05/2015,2015,5,Linea 4,49565
03/05/2015,2015,5,Linea 4,28042
07/05/2015,2015,5,Linea 4,70482
10/05/2015,2015,5,Linea 4,23767
11/05/2015,2015,5,Linea 4,61344
13/05/2015,2015,5,Linea 4,64493
20/05/2015,2015,5,Linea 4,66778
25/05/2015,2015,5,Linea 4,64355
28/05/2015,2015,5,Linea 4,70514
30/05/2015,2015,5,Linea 4,65408
31/05/2015,2015,5,Linea 4,32352
01/06/2015,2015,6,Linea 4,65413
03/06/2015,2015,6,Linea 4,65878
12/06/2015,2015,6,Linea 4,67603
13/06/2015,2015,6,Linea 4,64014
17/06/2015,2015,6,Linea 4,66236
22/06/2015,2015,6,Linea 4,59254
23/06/2015,2015,6,Linea 4,65853
24/06/2015,2015,6,Linea 4,62990
27/06/2015,2015,6,Linea 4,57016
01/07/2015,2015,7,Linea 4,62902
02/07/2015,2015,7,Linea 4,60395
03/07/2015,2015,7,Linea 4,59378
06/07/2015,2015,7,Linea 4,53379
09/07/2015,2015,7,Linea 4,55703
11/07/2015,2015,7,Linea 4,59043
15/07/2015,2015,7,Linea 4,60450
17/07/2015,2015,7,Linea 4,61087
25/07/2015,2015,7,Linea 4,51529
29/07/2015,2015,7,Linea 4,62087
30/07/2015,2015,7,Linea 4,60588
01/08/2015,2015,8,Linea 4,61075
03/08/2015,2015,8,Linea 4,61327
11/08/2015,2015,8,Linea 4,58327
14/08/2015,2015,8,Linea 4,61262
19/08/2015,2015,8,Linea 4,50149
26/08/2015,2015,8,Linea 4,57002
27/08/2015,2015,8,Linea 4,58207
28/08/2015,2015,8,Linea 4,64453
29/08/2015,2015,8,Linea 4,59589
30/08/2015,2015,8,Linea 4,29171
31/08/2015,2015,8,Linea 4,57880
03/09/2015,2015,9,Linea 4,60465
04/09/2015,2015,9,Linea 4,63006
08/09/2015,2015,9,Linea 4,59412
09/09/2015,2015,9,Linea 4,57872
10/09/2015,2015,9,Linea 4,60140
13/09/2015,2015,9,Linea 4,29569
17/09/2015,2015,9,Linea 4,60339
19/09/2015,2015,9,Linea 4,52434
23/09/2015,2015,9,Linea 4,56912
03/10/2015,2015,10,Linea 4,58278
05/10/2015,2015,10,Linea 4,54804
06/10/2015,2015,10,Linea 4,43151
10/10/2015,2015,10,Linea 4,56506
11/10/2015,2015,10,Linea 4,29757
12/10/2015,2015,10,Linea 4,52870
13/10/2015,2015,10,Linea 4,56019
15/10/2015,2015,10,Linea 4,62154
16/10/2015,2015,10,Linea 4,61179
17/10/2015,2015,10,Linea 4,56529
22/10/2015,2015,10,Linea 4,62596
24/10/2015,2015,10,Linea 4,58655
01/11/2015,2015,11,Linea 4,29506
04/11/2015,2015,11,Linea 4,59567
07/11/2015,2015,11,Linea 4,59074
08/11/2015,2015,11,Linea 4,27505
09/11/2015,2015,11,Linea 4,59782
10/11/2015,2015,11,Linea 4,53664
11/11/2015,2015,11,Linea 4,59570
21/11/2015,2015,11,Linea 4,61151
23/11/2015,2015,11,Linea 4,59332
24/11/2015,2015,11,Linea 4,60487
25/11/2015,2015,11,Linea 4,61800
28/11/2015,2015,11,Linea 4,61864
02/12/2015,2015,12,Linea 4,64394
07/12/2015,2015,12,Linea 4,65369
09/12/2015,2015,12,Linea 4,67450
10/12/2015,2015,12,Linea 4,66521
12/12/2015,2015,12,Linea 4,57499
13/12/2015,2015,12,Linea 4,36192
16/12/2015,2015,12,Linea 4,63794
17/12/2015,2015,12,Linea 4,60787
20/12/2015,2015,12,Linea 4,41783
22/12/2015,2015,12,Linea 4,61394
23/12/2015,2015,12,Linea 4,59853
30/12/2015,2015,12,Linea 4,60527
13/01/2016,2016,1,Linea 4,54294
20/01/2016,2016,1,Linea 4,60361
22/01/2016,2016,1,Linea 4,63366
23/01/2016,2016,1,Linea 4,55912
26/01/2016,2016,1,Linea 4,58798
29/01/2016,2016,1,Linea 4,62590
31/01/2016,2016,1,Linea 4,30217
02/02/2016,2016,2,Linea 4,58336
04/02/2016,2016,2,Linea 4,59596
08/02/2016,2016,2,Linea 4,51090
09/02/2016,2016,2,Linea 4,54533
12/02/2016,2016,2,Linea 4,9395
13/02/2016,2016,2,Linea 4,6385
15/02/2016,2016,2,Linea 4,54825
16/02/2016,2016,2,Linea 4,55783
18/02/2016,2016,2,Linea 4,58746
23/02/2016,2016,2,Linea 4,58174
25/02/2016,2016,2,Linea 4,57173
28/02/2016,2016,2,Linea 4,28304
29/02/2016,2016,2,Linea 4,58373
02/03/2016,2016,3,Linea 4,59157
07/03/2016,2016,3,Linea 4,58422
09/03/2016,2016,3,Linea 4,51927
14/03/2016,2016,3,Linea 4,57018
20/03/2016,2016,3,Linea 4,28881
26/03/2016,2016,3,Linea 4,39092
28/03/2016,2016,3,Linea 4,58109
31/03/2016,2016,3,Linea 4,61905
06/04/2016,2016,4,Linea 4,66452
08/04/2016,2016,4,Linea 4,67099
10/04/2016,2016,4,Linea 4,27650
12/04/2016,2016,4,Linea 4,61255
19/04/2016,2016,4,Linea 4,64048
21/04/2016,2016,4,Linea 4,65868
23/04/2016,2016,4,Linea 4,60662
30/04/2016,2016,4,Linea 4,67475
02/05/2016,2016,5,Linea 4,65020
05/05/2016,2016,5,Linea 4,67666
09/05/2016,2016,5,Linea 4,66699
13/05/2016,2016,5,Linea 4,70130
16/05/2016,2016,5,Linea 4,65920
19/05/2016,2016,5,Linea 4,61934
22/05/2016,2016,5,Linea 4,31536
26/05/2016,2016,5,Linea 4,61066
27/05/2016,2016,5,Linea 4,68297
28/05/2016,2016,5,Linea 4,68809
30/05/2016,2016,5,Linea 4,58514
02/06/2016,2016,6,Linea 4,60130
07/06/2016,2016,6,Linea 4,62640
08/06/2016,2016,6,Linea 4,63895
12/06/2016,2016,6,Linea 4,30592
16/06/2016,2016,6,Linea 4,64786
17/06/2016,2016,6,Linea 4,65911
23/06/2016,2016,6,Linea 4,64067
29/06/2016,2016,6,Linea 4,67694
06/07/2016,2016,7,Linea 4,59679
10/07/2016,2016,7,Linea 4,29904
12/07/2016,2016,7,Linea 4,65314
16/07/2016,2016,7,Linea 4,63149
18/07/2016,2016,7,Linea 4,64327
24/07/2016,2016,7,Linea 4,29426
26/07/2016,2016,7,Linea 4,63680
30/07/2016,2016,7,Linea 4,61879
31/07/2016,2016,7,Linea 4,31968
06/08/2016,2016,8,Linea 4,64307
14/08/2016,2016,8,Linea 4,34748
15/08/2016,2016,8,Linea 4,68435
16/08/2016,2016,8,Linea 4,66876
18/08/2016,2016,8,Linea 4,66895
22/08/2016,2016,8,Linea 4,62188
24/08/2016,2016,8,Linea 4,64068
25/08/2016,2016,8,Linea 4,68168
29/08/2016,2016,8,Linea 4,63633
01/09/2016,2016,9,Linea 4,62430
02/09/2016,2016,9,Linea 4,70164
11/09/2016,2016,9,Linea 4,32315
12/09/2016,2016,9,Linea 4,65594
13/09/2016,2016,9,Linea 4,66991
14/09/2016,2016,9,Linea 4,69195
19/09/2016,2016,9,Linea 4,57746
21/09/2016,2016,9,Linea 4,66883
23/09/2016,2016,9,Linea 4,70162
25/09/2016,2016,9,Linea 4,31232
26/09/2016,2016,9,Linea 4,60740
01/10/2016,2016,10,Linea 4,67033
04/10/2016,2016,10,Linea 4,68309
09/10/2016,2016,10,Linea 4,30330
12/10/2016,2016,10,Linea 4,63729
14/10/2016,2016,10,Linea 4,68844
15/10/2016,2016,10,Linea 4,70139
17/10/2016,2016,10,Linea 4,66835
18/10/2016,2016,10,Linea 4,69284
24/10/2016,2016,10,Linea 4,64639
26/10/2016,2016,10,Linea 4,66146
06/11/2016,2016,11,Linea 4,31212
07/11/2016,2016,11,Linea 4,68001
09/11/2016,2016,11,Linea 4,55244
15/11/2016,2016,11,Linea 4,69548
20/11/2016,2016,11,Linea 4,43770
03/12/2016,2016,12,Linea 4,65703
04/12/2016,2016,12,Linea 4,41479
16/12/2016,2016,12,Linea 4,69692
17/12/2016,2016,12,Linea 4,71583
18/12/2016,2016,12,Linea 4,47261
19/12/2016,2016,12,Linea 4,65950
26/12/2016,2016,12,Linea 4,63768
30/12/2016,2016,12,Linea 4,68900
31/12/2016,2016,12,Linea 4,37925
02/01/2017,2017,1,Linea 4,64831
03/01/2017,2017,1,Linea 4,69820
19/07/2015,2015,7,Linea 6,0
23/07/2015,2015,7,Linea 6,0
24/07/2015,2015,7,Linea 6,0
25/07/2015,2015,7,Linea 6,0
26/07/2015,2015,7,Linea 6,0
01/08/2015,2015,8,Linea 6,0
03/08/2015,2015,8,Linea 6,0
04/08/2015,2015,8,Linea 6,0
05/08/2015,2015,8,Linea 6,0
09/08/2015,2015,8,Linea 6,0
10/08/2015,2015,8,Linea 6,0
16/08/2015,2015,8,Linea 6,0
20/08/2015,2015,8,Linea 6,0
23/08/2015,2015,8,Linea 6,0
25/08/2015,2015,8,Linea 6,0
26/08/2015,2015,8,Linea 6,0
28/08/2015,2015,8,Linea 6,0
30/08/2015,2015,8,Linea 6,0
05/09/2015,2015,9,Linea 6,0
10/09/2015,2015,9,Linea 6,0
30/09/2015,2015,9,Linea 6,0
04/10/2015,2015,10,Linea 6,0
10/10/2015,2015,10,Linea 6,0
14/10/2015,2015,10,Linea 6,0
18/10/2015,2015,10,Linea 6,0
19/10/2015,2015,10,Linea 6,0
27/10/2015,2015,10,Linea 6,0
28/10/2015,2015,10,Linea 6,0
30/10/2015,2015,10,Linea 6,0
31/10/2015,2015,10,Linea 6,0
02/11/2015,2015,11,Linea 6,0
04/11/2015,2015,11,Linea 6,0
10/11/2015,2015,11,Linea 6,0
11/11/2015,2015,11,Linea 6,0
14/11/2015,2015,11,Linea 6,0
21/11/2015,2015,11,Linea 6,0
22/11/2015,2015,11,Linea 6,0
25/11/2015,2015,11,Linea 6,0
27/11/2015,2015,11,Linea 6,0
30/11/2015,2015,11,Linea 6,0
02/12/2015,2015,12,Linea 6,0
03/12/2015,2015,12,Linea 6,0
05/12/2015,2015,12,Linea 6,0
12/12/2015,2015,12,Linea 6,0
14/12/2015,2015,12,Linea 6,0
15/12/2015,2015,12,Linea 6,0
18/12/2015,2015,12,Linea 6,0
21/12/2015,2015,12,Linea 6,0
29/12/2015,2015,12,Linea 6,0
31/12/2015,2015,12,Linea 6,0
05/01/2016,2016,1,Linea 6,0
09/01/2016,2016,1,Linea 6,0
12/01/2016,2016,1,Linea 6,0
14/01/2016,2016,1,Linea 6,0
15/01/2016,2016,1,Linea 6,0
19/01/2016,2016,1,Linea 6,0
21/01/2016,2016,1,Linea 6,0
26/01/2016,2016,1,Linea 6,139928
31/01/2016,2016,1,Linea 6,71091
05/02/2016,2016,2,Linea 6,147155
10/02/2016,2016,2,Linea 6,152693
15/02/2016,2016,2,Linea 6,149825
17/02/2016,2016,2,Linea 6,157317
20/02/2016,2016,2,Linea 6,104029
21/02/2016,2016,2,Linea 6,68774
25/02/2016,2016,2,Linea 6,157911
26/02/2016,2016,2,Linea 6,167042
03/03/2016,2016,3,Linea 6,162094
07/03/2016,2016,3,Linea 6,161304
10/03/2016,2016,3,Linea 6,139129
12/03/2016,2016,3,Linea 6,115408
14/03/2016,2016,3,Linea 6,162106
26/03/2016,2016,3,Linea 6,66577
27/03/2016,2016,3,Linea 6,57147
31/03/2016,2016,3,Linea 6,151905
01/04/2016,2016,4,Linea 6,157337
03/04/2016,2016,4,Linea 6,70344
04/04/2016,2016,4,Linea 6,150804
05/04/2016,2016,4,Linea 6,173477
09/04/2016,2016,4,Linea 6,109790
14/04/2016,2016,4,Linea 6,171341
15/04/2016,2016,4,Linea 6,179406
16/04/2016,2016,4,Linea 6,116103
18/04/2016,2016,4,Linea 6,161799
23/04/2016,2016,4,Linea 6,110914
24/04/2016,2016,4,Linea 6,72101
28/04/2016,2016,4,Linea 6,165390
30/04/2016,2016,4,Linea 6,119748
08/05/2016,2016,5,Linea 6,69613
09/05/2016,2016,5,Linea 6,170543
13/05/2016,2016,5,Linea 6,182165
21/05/2016,2016,5,Linea 6,126338
22/05/2016,2016,5,Linea 6,70434
24/05/2016,2016,5,Linea 6,172951
26/05/2016,2016,5,Linea 6,165626
27/05/2016,2016,5,Linea 6,174836
05/06/2016,2016,6,Linea 6,71951
08/06/2016,2016,6,Linea 6,172179
11/06/2016,2016,6,Linea 6,115160
12/06/2016,2016,6,Linea 6,72722
13/06/2016,2016,6,Linea 6,168147
21/06/2016,2016,6,Linea 6,158418
05/07/2016,2016,7,Linea 6,161496
10/07/2016,2016,7,Linea 6,73194
11/07/2016,2016,7,Linea 6,140232
12/07/2016,2016,7,Linea 6,144731
14/07/2016,2016,7,Linea 6,145328
16/07/2016,2016,7,Linea 6,105608
21/07/2016,2016,7,Linea 6,140363
23/07/2016,2016,7,Linea 6,104382
24/07/2016,2016,7,Linea 6,64049
25/07/2016,2016,7,Linea 6,136209
30/07/2016,2016,7,Linea 6,100618
05/08/2016,2016,8,Linea 6,147893
06/08/2016,2016,8,Linea 6,109661
09/08/2016,2016,8,Linea 6,160481
10/08/2016,2016,8,Linea 6,170255
11/08/2016,2016,8,Linea 6,161917
12/08/2016,2016,8,Linea 6,177648
17/08/2016,2016,8,Linea 6,173520
19/08/2016,2016,8,Linea 6,177868
22/08/2016,2016,8,Linea 6,174990
23/08/2016,2016,8,Linea 6,174886
29/08/2016,2016,8,Linea 6,192782
30/08/2016,2016,8,Linea 6,197483
31/08/2016,2016,8,Linea 6,195550
02/09/2016,2016,9,Linea 6,199724
03/09/2016,2016,9,Linea 6,121316
06/09/2016,2016,9,Linea 6,192339
09/09/2016,2016,9,Linea 6,199202
10/09/2016,2016,9,Linea 6,120041
11/09/2016,2016,9,Linea 6,78447
14/09/2016,2016,9,Linea 6,194788
15/09/2016,2016,9,Linea 6,154094
16/09/2016,2016,9,Linea 6,63812
19/09/2016,2016,9,Linea 6,189211
22/09/2016,2016,9,Linea 6,188944
28/09/2016,2016,9,Linea 6,193921
01/10/2016,2016,10,Linea 6,128602
08/10/2016,2016,10,Linea 6,127810
09/10/2016,2016,10,Linea 6,76853
11/10/2016,2016,10,Linea 6,202653
14/10/2016,2016,10,Linea 6,208307
15/10/2016,2016,10,Linea 6,130313
17/10/2016,2016,10,Linea 6,197843
20/10/2016,2016,10,Linea 6,194751
31/10/2016,2016,10,Linea 6,189891
01/11/2016,2016,11,Linea 6,163324
06/11/2016,2016,11,Linea 6,81667
10/11/2016,2016,11,Linea 6,195034
12/11/2016,2016,11,Linea 6,128057
16/11/2016,2016,11,Linea 6,200968
28/11/2016,2016,11,Linea 6,200265
29/11/2016,2016,11,Linea 6,203649
30/11/2016,2016,11,Linea 6,206841
01/12/2016,2016,12,Linea 6,207578
06/12/2016,2016,12,Linea 6,202698
07/12/2016,2016,12,Linea 6,202350
08/12/2016,2016,12,Linea 6,200237
09/12/2016,2016,12,Linea 6,206285
10/12/2016,2016,12,Linea 6,133694
11/12/2016,2016,12,Linea 6,78272
16/12/2016,2016,12,Linea 6,183837
17/12/2016,2016,12,Linea 6,130042
20/12/2016,2016,12,Linea 6,158388
22/12/2016,2016,12,Linea 6,154701
23/12/2016,2016,12,Linea 6,159312
25/12/2016,2016,12,Linea 6,53531
26/12/2016,2016,12,Linea 6,125818
27/12/2016,2016,12,Linea 6,133096
28/12/2016,2016,12,Linea 6,135814
03/01/2017,2017,1,Linea 6,155203
05/01/2017,2017,1,Linea 6,157642
08/01/2017,2017,1,Linea 6,75611
15/01/2017,2017,1,Linea 6,84910
18/01/2017,2017,1,Linea 6,197378
22/01/2017,2017,1,Linea 6,83736
25/01/2017,2017,1,Linea 6,195524
03/02/2017,2017,2,Linea 6,203051
06/02/2017,2017,2,Linea 6,101046
17/02/2017,2017,2,Linea 6,212292
25/02/2017,2017,2,Linea 6,133222
27/02/2017,2017,2,Linea 6,203705
04/03/2017,2017,3,Linea 6,134692
05/03/2017,2017,3,Linea 6,86421
07/03/2017,2017,3,Linea 6,206933
13/03/2017,2017,3,Linea 6,201569
15/03/2017,2017,3,Linea 6,206729
23/03/2017,2017,3,Linea 6,207034
30/03/2017,2017,3,Linea 6,206957
31/03/2017,2017,3,Linea 6,211352
01/04/2017,2017,4,Linea 6,138376
04/04/2017,2017,4,Linea 6,203119
05/04/2017,2017,4,Linea 6,205414
08/04/2017,2017,4,Linea 6,130324
10/04/2017,2017,4,Linea 6,155397
11/04/2017,2017,4,Linea 6,152513
13/04/2017,2017,4,Linea 6,100186
17/04/2017,2017,4,Linea 6,166864
04/05/2017,2017,5,Linea 6,191293
07/05/2017,2017,5,Linea 6,83593
14/05/2017,2017,5,Linea 6,84429
15/05/2017,2017,5,Linea 6,171069
16/05/2017,2017,5,Linea 6,213358
17/05/2017,2017,5,Linea 6,213740
23/05/2017,2017,5,Linea 6,211207
29/05/2017,2017,5,Linea 6,199399
30/05/2017,2017,5,Linea 6,206273
31/05/2017,2017,5,Linea 6,206825
02/06/2017,2017,6,Linea 6,214919
04/06/2017,2017,6,Linea 6,85658
05/06/2017,2017,6,Linea 6,201179
09/06/2017,2017,6,Linea 6,208426
11/06/2017,2017,6,Linea 6,85877
13/06/2017,2017,6,Linea 6,202183
14/06/2017,2017,6,Linea 6,203795
16/06/2017,2017,6,Linea 6,214968
20/06/2017,2017,6,Linea 6,199406
21/06/2017,2017,6,Linea 6,200291
23/06/2017,2017,6,Linea 6,203154
27/06/2017,2017,6,Linea 6,193736
30/06/2017,2017,6,Linea 6,198632
05/07/2017,2017,7,Linea 6,193034
07/07/2017,2017,7,Linea 6,196937
17/07/2017,2017,7,Linea 6,182812
22/07/2017,2017,7,Linea 6,129179
23/07/2017,2017,7,Linea 6,73446
29/07/2017,2017,7,Linea 6,121393
31/07/2017,2017,7,Linea 6,172832
02/08/2017,2017,8,Linea 6,177296
03/08/2017,2017,8,Linea 6,175910
10/08/2017,2017,8,Linea 6,174772
11/08/2017,2017,8,Linea 6,190974
15/08/2017,2017,8,Linea 6,207500
16/08/2017,2017,8,Linea 6,208345
20/08/2017,2017,8,Linea 6,85497
23/08/2017,2017,8,Linea 6,207538
25/08/2017,2017,8,Linea 6,208296
27/08/2017,2017,8,Linea 6,80401
28/08/2017,2017,8,Linea 6,201517
29/08/2017,2017,8,Linea 6,205132
02/09/2017,2017,9,Linea 6,140780
07/09/2017,2017,9,Linea 6,214643
09/09/2017,2017,9,Linea 6,133217
10/09/2017,2017,9,Linea 6,84330
11/09/2017,2017,9,Linea 6,225402
18/09/2017,2017,9,Linea 6,216954
19/09/2017,2017,9,Linea 6,181407
22/09/2017,2017,9,Linea 6,178791
29/09/2017,2017,9,Linea 6,205864
03/10/2017,2017,10,Linea 6,225354
05/10/2017,2017,10,Linea 6,223566
11/10/2017,2017,10,Linea 6,227235
13/10/2017,2017,10,Linea 6,235634
16/10/2017,2017,10,Linea 6,226720
18/10/2017,2017,10,Linea 6,227573
22/10/2017,2017,10,Linea 6,86239
23/10/2017,2017,10,Linea 6,221798
24/10/2017,2017,10,Linea 6,225636
31/10/2017,2017,10,Linea 6,230436
05/11/2017,2017,11,Linea 6,93151
09/11/2017,2017,11,Linea 6,230078
10/11/2017,2017,11,Linea 6,233242
12/11/2017,2017,11,Linea 6,90838
13/11/2017,2017,11,Linea 6,224255
14/11/2017,2017,11,Linea 6,227480
15/11/2017,2017,11,Linea 6,235608
18/11/2017,2017,11,Linea 6,156603
19/11/2017,2017,11,Linea 6,102234
26/11/2017,2017,11,Linea 6,96726
30/11/2017,2017,11,Linea 6,227890
02/12/2017,2017,12,Linea 6,147287
11/12/2017,2017,12,Linea 6,176484
12/12/2017,2017,12,Linea 6,138408
15/12/2017,2017,12,Linea 6,209647
17/12/2017,2017,12,Linea 6,103460
19/12/2017,2017,12,Linea 6,186856
20/12/2017,2017,12,Linea 6,183030
25/12/2017,2017,12,Linea 6,67337
27/12/2017,2017,12,Linea 6,142681
28/12/2017,2017,12,Linea 6,145968
29/12/2017,2017,12,Linea 6,147382
31/12/2017,2017,12,Linea 6,67128
02/01/2018,2018,1,Linea 6,159660
03/01/2018,2018,1,Linea 6,159816
04/01/2018,2018,1,Linea 6,164485
05/01/2018,2018,1,Linea 6,168915
08/01/2018,2018,1,Linea 6,190128
09/01/2018,2018,1,Linea 6,192938
19/01/2018,2018,1,Linea 6,213971
24/01/2018,2018,1,Linea 6,207162
27/01/2018,2018,1,Linea 6,137467
28/01/2018,2018,1,Linea 6,88054
01/02/2018,2018,2,Linea 6,215684
09/02/2018,2018,2,Linea 6,224261
10/02/2018,2018,2,Linea 6,150408
15/02/2018,2018,2,Linea 6,223007
03/03/2018,2018,3,Linea 6,146080
04/03/2018,2018,3,Linea 6,98003
05/03/2018,2018,3,Linea 6,222047
07/03/2018,2018,3,Linea 6,227784
09/03/2018,2018,3,Linea 6,229698
13/03/2018,2018,3,Linea 6,222191
22/03/2018,2018,3,Linea 6,219473
23/03/2018,2018,3,Linea 6,227858
25/03/2018,2018,3,Linea 6,90902
27/03/2018,2018,3,Linea 6,176957
02/04/2018,2018,4,Linea 6,191382
03/04/2018,2018,4,Linea 6,200709
10/04/2018,2018,4,Linea 6,220079
14/04/2018,2018,4,Linea 6,150643
15/04/2018,2018,4,Linea 6,89819
18/04/2018,2018,4,Linea 6,216262
19/04/2018,2018,4,Linea 6,217257
20/04/2018,2018,4,Linea 6,224629
30/04/2018,2018,4,Linea 6,204883
01/05/2018,2018,5,Linea 6,106584
02/05/2018,2018,5,Linea 6,221095
04/05/2018,2018,5,Linea 6,219583
06/05/2018,2018,5,Linea 6,86428
07/05/2018,2018,5,Linea 6,222481
09/05/2018,2018,5,Linea 6,230810
11/05/2018,2018,5,Linea 6,221540
12/05/2018,2018,5,Linea 6,141228
14/05/2018,2018,5,Linea 6,213977
16/05/2018,2018,5,Linea 6,224575
17/05/2018,2018,5,Linea 6,222638
19/05/2018,2018,5,Linea 6,137642
22/05/2018,2018,5,Linea 6,221795
26/05/2018,2018,5,Linea 6,147745
27/05/2018,2018,5,Linea 6,96547
30/05/2018,2018,5,Linea 6,222061
02/06/2018,2018,6,Linea 6,143301
06/06/2018,2018,6,Linea 6,221008
09/06/2018,2018,6,Linea 6,137066
11/06/2018,2018,6,Linea 6,212113
15/06/2018,2018,6,Linea 6,227211
16/06/2018,2018,6,Linea 6,153942
29/06/2018,2018,6,Linea 6,215713
30/06/2018,2018,6,Linea 6,136730
02/07/2018,2018,7,Linea 6,193602
03/07/2018,2018,7,Linea 6,204009
04/07/2018,2018,7,Linea 6,203835
06/07/2018,2018,7,Linea 6,206449
08/07/2018,2018,7,Linea 6,83058
09/07/2018,2018,7,Linea 6,204383
13/07/2018,2018,7,Linea 6,200454
14/07/2018,2018,7,Linea 6,138912
17/07/2018,2018,7,Linea 6,194851
19/07/2018,2018,7,Linea 6,194414
20/07/2018,2018,7,Linea 6,198777
27/07/2018,2018,7,Linea 6,188020
30/07/2018,2018,7,Linea 6,188882
08/08/2018,2018,8,Linea 6,208845
11/08/2018,2018,8,Linea 6,139075
12/08/2018,2018,8,Linea 6,92319
13/08/2018,2018,8,Linea 6,216563
17/08/2018,2018,8,Linea 6,223150
20/08/2018,2018,8,Linea 6,221446
30/08/2018,2018,8,Linea 6,223844
31/08/2018,2018,8,Linea 6,239684
01/09/2018,2018,9,Linea 6,145707
02/09/2018,2018,9,Linea 6,98535
03/09/2018,2018,9,Linea 6,229088
17/09/2018,2018,9,Linea 6,233204
20/09/2018,2018,9,Linea 6,242477
22/09/2018,2018,9,Linea 6,149615
23/09/2018,2018,9,Linea 6,93098
26/09/2018,2018,9,Linea 6,231511
01/10/2018,2018,10,Linea 6,244291
04/10/2018,2018,10,Linea 6,237387
06/10/2018,2018,10,Linea 6,145131
09/10/2018,2018,10,Linea 6,255596
